Unnamed: 0,YoB,income,frq,rcn,mnt,clothes,kitchen,small_appliances,toys,house_keeping,has_dependents,per_net_purchase,gender,education,marital_status,description,age,spent_online,oh_education_2nd Cycle,oh_education_Graduation,oh_education_Master,oh_education_OldSchool,oh_education_PhD,oh_gender_M,oh_description_Kind of OK,oh_description_Meh...,oh_description_OK nice!,oh_description_Take my money!!,oh_has_dependents_1.0,oh_marital_status_Married,oh_marital_status_Single,oh_marital_status_Together,oh_marital_status_Whatever,oh_marital_status_Widow,behavior_labels,product_labels,labels
901,1952,0.8446443421680658,0.8394080923566506,0.5093360883543978,1083,1.0056529665040064,-0.0050556809376754,-0.91564889076781,-0.6356523119545504,-0.8791922576818209,True,-0.5638899770064758,M,2nd Cycle,Together,OK nice!,0.8129054330150087,1.0142441600287129,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3,0,1
902,1960,0.6509991435665854,0.5642501421074013,-0.5514752732082889,884,1.7741957468489968,-0.8970364079416617,-1.7101990787371,-0.8880506837372186,-0.8791922576818209,True,-0.2394729684959727,M,Graduation,Married,OK nice!,0.3503598062994992,0.9509523460942154,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,5
903,1938,1.3401856394711975,1.6648819431043984,-0.3221106544920323,1603,1.0910466087645607,-0.769610589798235,-0.91564889076781,-0.2570547542805481,-0.8791922576818209,True,0.1930830428513647,M,Graduation,Married,Take my money!!,1.6223602797671506,3.339028626370847,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2,0,6
904,1955,0.5824656767693641,0.5642501421074013,-0.1930930564641379,1019,-0.6168262364465292,1.524054136783444,-1.074558928361668,0.5001403610674566,1.5312969776411545,True,-1.0505154897722304,M,2nd Cycle,Divorced,Take my money!!,0.6394508229966926,0.3468843287024654,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,2,4
905,1977,-0.706515836608702,-0.8115396091388449,0.4089890676660356,77,-0.6595230575768064,0.7594992279228843,1.0707265791554148,-0.0046563824978798,-0.3717208397190892,True,0.4634305499434507,F,2nd Cycle,Divorced,Meh...,-0.6325496504709587,-0.8136638760550964,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2
906,1974,-0.4963368482973935,-1.086697559388094,-0.7378340259152474,52,0.7067752185920656,-0.769610589798235,-0.12109870279852,-0.5094531260632162,-0.625456548700455,True,0.4093610485250334,F,Graduation,Married,Meh...,-0.4590950404526425,-0.892600189110621,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,5
907,1950,1.0522069945252917,-0.2612237086403464,-0.1930930564641379,541,-0.9584008054887472,1.0143508642097374,-0.9951039095647388,2.1407297776548004,1.2775612686597888,True,-0.8342374840985617,F,2nd Cycle,Together,Meh...,0.9285418396938862,-0.1783663452088248,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,2,4
908,1960,-0.2159891832175621,-0.7198202923890952,0.5236713770241639,185,1.3472275355462244,-0.5147589535113819,-1.392379003549384,-0.7618514978458846,-0.4985886942097721,True,0.1930830428513647,F,2nd Cycle,Married,Kind of OK,0.3503598062994992,-0.5410450947940044,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,5
909,1969,-0.4927393863605299,-0.9032589258885948,-0.1500871904548398,66,-0.574129415316252,1.906331591213724,-0.597828815580094,-0.2570547542805481,0.8969577051877399,True,0.6256390541987022,M,1st Cycle,Married,Kind of OK,-0.170004023755449,-0.8352568539293659,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,2,3
910,1959,0.24964594061043,-0.8115396091388449,-0.6948281599059493,183,0.4078974706801248,-0.3873331353679552,-0.041643684001591,-0.2570547542805481,-0.625456548700455,True,-0.5098204755880585,F,Graduation,Widow,Kind of OK,0.4081780096389379,-0.6880320047866203,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,5
911,1963,0.2851481659873575,0.7476887756069008,0.4376596450055676,833,1.9449830313701055,-0.8970364079416617,-1.9485641351278868,-0.8880506837372186,-0.8791922576818209,True,0.6256390541987022,M,PhD,Together,Take my money!!,0.1769051962811831,1.6284840760885069,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2,0,6
912,1963,0.0882325474432737,-0.9949782426383444,-0.608816427887353,117,1.3899243566765016,-0.5147589535113819,-1.312923984752455,-0.7618514978458846,-0.7523244031911379,True,0.3552915471066163,F,Graduation,Single,OK nice!,0.1769051962811831,-0.7062343497715415,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,5
913,1944,1.5161342323832576,1.5731626263546483,0.1222832942707148,1796,-0.1471612040134794,-0.2599073172245286,0.7529065039676988,-0.1308555683892139,-0.3717208397190892,False,-1.807488509630071,M,Graduation,Widow,OK nice!,1.2754510597305184,-0.0857485310208431,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,1
914,1966,-0.0986537832768264,0.1056535583586526,-0.4941341185292247,488,1.0910466087645607,-0.6421847716548085,-0.756738853173952,-0.7618514978458846,-0.625456548700455,True,0.4093610485250334,M,Graduation,Single,OK nice!,0.003450586262867,0.4041681790961882,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,5
915,1943,1.2299724874054647,0.8394080923566506,-0.6661575825664172,1278,-0.0190707406226476,0.1223701372057512,0.5939964663738408,-0.2570547542805481,-0.625456548700455,False,-1.537141002537985,F,Graduation,Divorced,Take my money!!,1.333269263069957,0.0170411818351828,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1
916,1980,-0.4903047404032585,-0.9032589258885948,-0.6661575825664172,31,-1.428065837921797,1.141776682353164,0.3556314099830538,-0.6356523119545504,3.307446940510715,True,2.085515592495966,M,Graduation,Married,Kind of OK,-0.8060042604892748,-0.8978943352010066,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,2,3
917,1966,-0.1352824866339839,0.0139342416089028,0.0506068509218846,438,1.8595893891095516,-0.8970364079416617,-1.789654097534029,-0.8880506837372186,-0.8791922576818209,True,0.7878475584539537,M,Graduation,Together,Kind of OK,0.003450586262867,0.4378365688395392,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,5
918,1995,-1.3366894215490048,-0.9949782426383444,0.3229773356474393,19,-1.812337228094292,3.3080155907914164,-0.041643684001591,1.004937104632793,1.150693414169106,True,1.1122645669644569,M,1st Cycle,Single,OK nice!,-1.6732773105808552,-0.9760573460186096,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,2,3
919,1950,0.8569265859525095,-0.0777850751408468,-0.4511282525199266,484,-0.7022198787070837,-0.0050556809376754,0.7529065039676988,0.7525387328501248,0.1357505782436424,True,0.1930830428513647,M,2nd Cycle,Married,Kind of OK,0.9285418396938862,0.2771086729269337,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1,2
920,1950,0.4102962357909789,0.6559694588571511,0.3373126243172054,831,0.6640783974617883,-0.2599073172245286,-0.597828815580094,-0.3832539401718822,-0.3717208397190892,True,-0.1313339656591383,F,Graduation,Married,OK nice!,0.9285418396938862,0.9300137008828024,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,5
921,1943,0.5226169918197229,0.1973728751084023,-0.594481139217587,900,0.3225038284195703,-0.3873331353679552,0.1967213723891958,-0.1308555683892139,-0.7523244031911379,False,-1.6993495067932365,F,Graduation,Together,Meh...,1.333269263069957,-0.4583612401239372,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,1,1
922,1990,-1.2359968253161842,-0.8115396091388449,-0.7665046032547794,93,-0.3179484885345884,2.288609045644004,-0.280008740392378,-0.6356523119545504,-0.2448529852284063,True,0.3552915471066163,F,Graduation,Single,Meh...,-1.3841862938836618,-0.7761884599096703,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1,2
923,1991,-0.7539732637758129,-0.9032589258885948,-0.6518222938966511,63,-1.7269435858337376,0.3772217734926044,1.5474566919369888,1.6359330340894636,0.6432219962063741,True,1.2204035698012912,M,2nd Cycle,Single,Meh...,-1.4420044972231003,-0.8036704317496496,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,2,3
924,1950,0.6104459362783039,0.2890921918581521,0.0362715622521186,887,0.8775625031131745,-0.6421847716548085,-0.677283834377023,-0.1308555683892139,-0.8791922576818209,False,-0.8883069855169788,M,Graduation,Divorced,Kind of OK,0.9285418396938862,0.324577533377807,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5
925,1959,0.819607460607469,0.5642501421074013,0.2943067583079073,1019,0.4078974706801248,-0.0050556809376754,-0.359463759189307,-0.6356523119545504,0.0088827237529595,True,-1.212723994027482,F,Graduation,Married,OK nice!,0.4081780096389379,0.16503933321585,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0,1
926,1959,0.3459779769197798,-0.6281009756393454,0.1366185829404808,297,0.1944133650287385,0.2497959553491778,0.1172663535922668,-0.5094531260632162,-0.4985886942097721,True,-0.4016814727512242,F,Graduation,Married,OK nice!,0.4081780096389379,-0.4289162702953881,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1,2
927,1990,-1.344938147404238,-0.9949782426383444,-0.6231517165571191,26,-1.3426721956612424,0.8869250460663108,1.6269117107339175,0.6263395469587907,-0.2448529852284063,True,1.2744730712197083,M,Graduation,Together,OK nice!,-1.3841862938836618,-0.9451847412892824,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1,2
928,1983,-0.8987438532350543,-0.0777850751408468,0.1509538716102469,296,0.450594291810402,-0.2599073172245286,-0.438918777986236,-0.0046563824978798,-0.3717208397190892,True,0.7878475584539537,M,Graduation,Single,Kind of OK,-0.9794588705075908,-0.0436333014478879,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,5
929,1994,-1.7977096194579902,-0.9032589258885948,-0.3507812318315644,29,-1.769640406964015,3.3080155907914164,-0.9951039095647388,-0.8880506837372186,4.449257630926861,True,1.2204035698012912,M,1st Cycle,Single,Meh...,-1.6154591072414164,-0.9351318121963031,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,2,3
930,1995,-1.7275409426894672,-0.9032589258885948,0.4233243563358016,34,-1.812337228094292,0.504647591636031,0.5939964663738408,2.1407297776548004,1.7850326866225203,True,0.4634305499434507,M,1st Cycle,Single,OK nice!,-1.6732773105808552,-0.9441140151136987,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,2,3
931,1959,0.8034007128919014,0.9311274091064003,-0.5658105618780549,1216,-0.1471612040134794,0.3772217734926044,-0.280008740392378,-0.0046563824978798,0.3894862872250083,True,-1.0505154897722304,F,Graduation,Divorced,Take my money!!,0.4081780096389379,0.6164099010118715,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,1,1
932,1983,-0.7305352541871555,-1.086697559388094,-0.22176363380367,31,0.3652006495498475,-0.6421847716548085,0.2761763911861248,-0.6356523119545504,-0.3717208397190892,True,1.0041255641276223,M,Master,Married,Meh...,-0.9794588705075908,-0.9347749034711086,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,5
933,1937,2.433123646289874,2.582075110601896,-0.8238457579338436,2468,0.7494720397223428,-0.132481499081102,-0.836193871970881,-0.7618514978458846,0.0088827237529595,False,-1.645280005374819,F,2nd Cycle,Married,Take my money!!,1.6801784831065891,0.7144408308653037,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3,0,1
934,1980,-0.8980897692465337,-0.9949782426383444,-0.6231517165571191,52,-0.9584008054887472,-0.3873331353679552,0.5145414475769118,2.3931281494374685,0.0088827237529595,True,0.7878475584539537,F,Graduation,Divorced,Kind of OK,-0.8060042604892748,-0.8709477264488193,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2,3
935,1938,1.400070662420201,0.9311274091064003,-0.6661575825664172,1411,-1.1718849111401335,-0.0050556809376754,2.5803719362970656,-0.0046563824978798,-0.4985886942097721,False,-1.7534190082116536,M,2nd Cycle,Single,Take my money!!,1.6223602797671506,-0.2079302846124387,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3,1,1
936,1970,-0.204906093412073,0.4725308253576516,-0.1357519017850738,659,0.3225038284195703,-0.6421847716548085,-0.041643684001591,-0.0046563824978798,-0.2448529852284063,True,0.4093610485250334,M,Graduation,Married,Meh...,-0.2278222270948877,0.9127631124984,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,5
937,1975,-0.0853177375108772,-0.9032589258885948,-0.4367929638501606,64,0.3225038284195703,-0.3873331353679552,0.2761763911861248,-0.2570547542805481,-0.7523244031911379,True,1.2204035698012912,M,Master,Married,OK nice!,-0.5169132437920813,-0.799803920560042,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,2
938,1973,-0.6057505643771567,-1.178416876137844,-0.8095104692640775,66,0.2371101861590158,-0.8970364079416617,0.4350864287799828,-0.7618514978458846,0.2626184327343253,True,-0.6720289798433101,M,Master,Together,Meh...,-0.4012768371132038,-0.9294807573807228,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1,2
939,1948,0.6874461569269316,1.1145660426059,0.0362715622521186,1339,0.621381576331511,-0.5147589535113819,-0.836193871970881,-0.5094531260632162,0.5163541417156912,False,-1.266793495445899,M,Graduation,Divorced,Take my money!!,1.0441782463727636,0.4660918429174399,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1
940,1953,0.6951134747923683,-0.7198202923890952,0.2513008922986092,301,-0.9584008054887472,0.7594992279228843,-0.677283834377023,-0.1308555683892139,3.307446940510715,True,-0.6720289798433101,M,2nd Cycle,Married,Kind of OK,0.7550872296755701,-0.5101130052771448,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,2,4
941,1980,0.0217340086103389,0.4725308253576516,-0.6804928712361832,644,-0.2325548462740339,-0.132481499081102,0.9118165415615568,0.1215428033934542,-0.625456548700455,True,0.571569552780285,M,Graduation,Married,Kind of OK,-0.8060042604892748,0.9830741313617234,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1,2
942,1975,-0.9853373057153184,-1.178416876137844,-0.580145850547821,42,0.7494720397223428,-0.6421847716548085,-0.359463759189307,-0.6356523119545504,-0.3717208397190892,True,-0.1854034670775555,F,Graduation,Together,OK nice!,-0.5169132437920813,-0.9498245547168116,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0,5
943,1937,1.6710794616639315,1.3897239928551492,-0.5084694071989908,1729,-1.2145817322704109,-0.0050556809376754,1.8652767671247048,1.1311362905241271,-0.4985886942097721,False,-1.645280005374819,M,1st Cycle,Together,Take my money!!,1.6801784831065891,0.1869297350277813,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,1,1
944,1955,0.66313603535358,0.3808115086079018,-0.3794518091710964,771,0.8348656819828973,-0.5147589535113819,-0.597828815580094,-0.5094531260632162,-0.625456548700455,True,-0.347611971332807,M,Graduation,Divorced,Meh...,0.6394508229966926,0.603799126054998,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,5
945,1982,-1.4244820280082238,-0.7198202923890952,-0.22176363380367,47,0.9629561453737292,-0.3873331353679552,-0.597828815580094,-0.8880506837372186,-0.625456548700455,True,1.2744730712197083,M,Graduation,Divorced,Meh...,-0.921640667168152,-0.8627388257693449,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,5
946,1950,0.4133486277374087,0.0139342416089028,-0.4797988298594587,710,0.9202593242434518,-0.769610589798235,-0.91564889076781,-0.6356523119545504,0.1357505782436424,False,-0.8342374840985617,M,Graduation,Together,Meh...,0.9285418396938862,0.0930627403016187,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,5
947,1987,-0.9285773507114694,-0.9949782426383444,-0.4081223865106285,19,0.8348656819828973,-0.6421847716548085,-0.5183737967831651,-0.6356523119545504,-0.3717208397190892,True,1.166334068382874,M,PhD,Together,Kind of OK,-1.2107316838653457,-0.9749271350554936,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0,5
948,1937,1.3340081795796137,2.582075110601896,0.3229773356474393,2409,-1.086491268879579,0.6320734097794576,1.8652767671247048,-0.6356523119545504,0.2626184327343253,False,-1.645280005374819,M,1st Cycle,Widow,OK nice!,1.6801784831065891,0.6723256012923484,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,1
949,1985,-0.7675636755372979,-0.9949782426383444,-0.7665046032547794,27,0.1517165438984613,-0.5147589535113819,0.7529065039676988,-0.6356523119545504,-0.4985886942097721,True,1.3826120740565426,M,Graduation,Married,Meh...,-1.0950952771864682,-0.9380465667853916,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,2
950,1953,1.112673425464091,1.848320576603898,0.1079480056009488,1727,0.7067752185920656,-0.6421847716548085,-0.12109870279852,-0.5094531260632162,-0.7523244031911379,True,0.0308745385961132,M,Graduation,Together,Take my money!!,0.7550872296755701,3.370139170250304,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2,0,6
951,1988,-1.215538531675232,-0.9949782426383444,1.3121122538612957,16,0.5786847552012339,-0.5147589535113819,0.2761763911861248,-0.7618514978458846,-0.7523244031911379,True,1.2744730712197083,F,PhD,Married,Kind of OK,-1.2685498872047842,-0.9844447010606812,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,5
952,1988,-1.1605591386401335,-1.086697559388094,-0.1070813244455417,27,-0.2752516674043112,-0.5147589535113819,0.8323615227646278,-0.5094531260632162,0.5163541417156912,True,0.6256390541987022,M,Graduation,Single,Kind of OK,-1.2685498872047842,-0.9605318164726474,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1,2
953,1975,-0.6971042947738768,-1.086697559388094,0.1079480056009488,31,-0.2325548462740339,-0.0050556809376754,0.8323615227646278,-0.1308555683892139,-0.3717208397190892,True,0.4093610485250334,F,Master,Married,Kind of OK,-0.5169132437920813,-0.9550592160196646,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,2
954,1985,-0.998418985485732,-0.2612237086403464,0.0936127169311827,262,-0.9584008054887472,0.2497959553491778,2.3420068799062785,-0.3832539401718822,-0.7523244031911379,True,0.7337780570355366,F,Graduation,Married,OK nice!,-1.0950952771864682,-0.1744998340192173,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,2
955,1974,0.4101508837935299,-0.6281009756393454,-0.8668516239431417,218,0.7067752185920656,-0.3873331353679552,-0.280008740392378,-0.5094531260632162,-0.7523244031911379,True,0.6256390541987022,M,Master,Married,OK nice!,-0.4590950404526425,-0.3470057178632424,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,5
956,1978,-1.2860342504380151,-1.086697559388094,1.785176779963575,13,0.0236260805076295,0.3772217734926044,-0.5183737967831651,0.7525387328501248,-0.4985886942097721,True,0.8959865612907881,F,2nd Cycle,Single,Meh...,-0.6903678538103973,-1.0016358046575515,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1,2
957,1973,-1.0884282099060485,-1.178416876137844,1.2691063878519977,12,-0.2325548462740339,-0.6421847716548085,1.7858217483277756,-0.7618514978458846,-0.7523244031911379,True,0.9500560627092052,M,OldSchool,Married,OK nice!,-0.4012768371132038,-1.0044315896715752,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,2
958,1955,0.6125898782406771,0.0139342416089028,-0.236098922473436,719,0.3225038284195703,-0.6421847716548085,0.3556314099830538,-0.5094531260632162,-0.3717208397190892,False,-1.483071501119568,F,Master,Together,Kind of OK,0.6394508229966926,-0.4057172031577434,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,1,1
959,1937,1.4327748618462346,0.9311274091064003,0.2799714696381412,1412,0.6640783974617883,-0.6421847716548085,0.0378113347953378,-0.8880506837372186,-0.625456548700455,False,-1.7534190082116536,M,PhD,Together,Take my money!!,1.6801784831065891,-0.2073354367371145,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0,1
960,1941,1.3292115636637951,1.6648819431043984,-0.4654635411896927,1857,-0.8730071632281927,-0.0050556809376754,0.9912715603584856,0.6263395469587907,0.3894862872250083,False,-1.537141002537985,F,2nd Cycle,Married,OK nice!,1.4489056697488345,0.4992248695729994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1,1
961,1941,1.7567644641601394,1.756601259854148,-0.3937870978408624,1535,0.621381576331511,-0.3873331353679552,-0.5183737967831651,-0.2570547542805481,-0.2448529852284063,True,1.2204035698012912,F,Graduation,Widow,OK nice!,1.4489056697488345,4.887834039352529,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0,6
962,1975,-0.983556743746568,-1.2701361928875936,0.53800666569393,21,1.603408462327888,-0.769610589798235,-1.4718340223463129,-0.7618514978458846,-0.8791922576818209,True,0.6797085556171194,M,PhD,Married,OK nice!,-0.5169132437920813,-0.9785557070949714,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,5
963,1945,1.140072276983235,1.481443309604899,-0.5514752732082889,1729,-0.7876135209676381,-0.132481499081102,1.6269117107339175,-0.1308555683892139,-0.1179851307377233,False,-1.645280005374819,M,Master,Together,Take my money!!,1.2176328563910797,0.1869297350277813,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,1,1
964,1957,0.6378447877974475,0.1056535583586526,-0.1214166131153077,648,-1.0010976266190243,1.0143508642097374,0.6734514851707698,1.1311362905241271,-0.2448529852284063,True,-0.7801679826801445,F,Graduation,Divorced,OK nice!,0.5238144163178153,0.0320313482933533,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,2
965,1955,0.5677124490282868,0.1973728751084023,-0.4654635411896927,779,0.1517165438984613,-0.6421847716548085,-0.359463759189307,1.004937104632793,-0.2448529852284063,True,-0.9964459883538132,M,Graduation,Widow,OK nice!,0.6394508229966926,0.0648669510112506,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,2
966,1985,-1.257835962932902,-0.9032589258885948,-0.8095104692640775,34,-1.1718849111401335,0.7594992279228843,0.9118165415615568,0.5001403610674566,0.7700898506970569,True,1.3285425726381257,F,Graduation,Married,OK nice!,-1.0950952771864682,-0.9117542906960612,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,2
967,1960,0.6053949543669498,-0.6281009756393454,-0.7951751805943116,259,1.5607116411976103,-0.769610589798235,-1.4718340223463129,-0.7618514978458846,-0.7523244031911379,True,0.3012220456881991,M,Graduation,Divorced,Kind of OK,0.3503598062994992,-0.3077457580918436,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,5
968,1945,1.3397495834788504,0.4725308253576516,-0.5084694071989908,1087,-0.4887357730556974,-0.132481499081102,-0.5183737967831651,1.2573354764154614,1.150693414169106,False,-1.266793495445899,F,1st Cycle,Single,Meh...,1.2176328563910797,0.1812786802122013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,2,4
