,YoB,income,frq,rcn,mnt,clothes,kitchen,small_appliances,toys,house_keeping,has_dependents,per_net_purchase,gender,education,marital_status,description,age,spent_online,oh_education_2nd Cycle,oh_education_Graduation,oh_education_Master,oh_education_OldSchool,oh_education_PhD,oh_gender_M,oh_description_Kind of OK,oh_description_Meh...,oh_description_OK nice!,oh_description_Take my money!!,oh_has_dependents_1.0,oh_marital_status_Married,oh_marital_status_Single,oh_marital_status_Together,oh_marital_status_Whatever,oh_marital_status_Widow
1653,1977,-0.711276114525158,-0.8115396091388449,-0.608816427887353,118,-0.14716120401347943,-0.005055680937675411,0.9118165415615568,-0.6356523119545504,-0.3717208397190892,True,0.5175000513618678,M,1st Cycle,Together,OK nice!,-0.6325496504709587,-0.6822619803959753,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1654,1989,-1.376079812857694,-0.9949782426383444,5.9710810715352585,20,-0.1898580251437567,0.1223701372057512,0.19672137238919588,0.6263395469587907,-0.4985886942097721,True,1.0041255641276225,M,Graduation,Together,Kind of OK,-1.326368090544223,-0.9746891959053641,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1655,1958,1.1277900331987911,0.4725308253576516,-0.29344007715250026,953,-0.3606453096648657,1.3966283186400175,-0.677283834377023,1.004937104632793,-0.11798513073772338,True,-0.9964459883538133,F,1st Cycle,Married,Meh...,0.46599621297837657,0.3132754237466467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1656,1983,-1.1680084285093966,-0.7198202923890952,0.2943067583079073,56,-0.6595230575768064,0.1223701372057512,0.9912715603584857,-0.004656382497879833,0.26261843273432534,True,1.7070290825670458,F,Graduation,Together,Meh...,-0.9794588705075908,-0.8007556771605608,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1657,1971,-0.15704894825197735,0.38081150860790186,-0.06407545843624364,711,-0.3606453096648657,-0.8970364079416617,1.0707265791554148,0.12154280339345427,0.13575057824364245,True,-0.347611971332807,F,Graduation,Married,Kind of OK,-0.28564043043432646,0.47531198498496546,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1658,1960,0.9102707690163063,0.38081150860790186,0.43765964500556764,660,1.5607116411976105,-0.8970364079416617,-1.4718340223463129,-0.8880506837372186,-0.4985886942097721,True,1.0041255641276225,M,2nd Cycle,Married,OK nice!,0.3503598062994992,1.3475969093604083,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1659,1974,-0.2891012379344281,-0.7198202923890952,-0.23609892247343608,149,0.19441336502873857,-0.8970364079416617,-0.28000874039237805,-0.5094531260632162,1.1506934141691059,True,0.4634305499434507,M,1st Cycle,Together,Kind of OK,-0.45909504045264254,-0.5952357362360413,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1660,1948,0.9681208640010234,0.6559694588571511,-0.42245767518039457,886,1.1764402510251153,-0.769610589798235,-0.677283834377023,-0.8880506837372186,-0.8791922576818209,True,0.13901354143294758,M,Graduation,Widow,Take my money!!,1.0441782463727636,1.3243978422227634,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1661,1951,0.4613874628943157,1.0228467258561502,-0.5084694071989908,1208,1.5607116411976105,-0.769610589798235,-1.312923984752455,-0.8880506837372186,-0.8791922576818209,True,-0.9964459883538133,M,Master,Whatever,Take my money!!,0.8707236363544475,0.6773223234450721,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1662,1982,-1.0666980862874174,-0.8115396091388449,-0.49413411852922473,57,-0.7876135209676381,1.6514799549268706,0.35563140998305387,0.24774198928478838,-0.11798513073772338,True,1.0041255641276225,M,Graduation,Married,Kind of OK,-0.9216406671681521,-0.8404320304446865,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1663,1983,0.17184628397583265,-0.35294302539009614,-0.29344007715250026,349,-1.1718849111401335,1.524054136783444,0.5145414475769118,0.7525387328501248,0.3894862872250083,True,0.6797085556171194,M,2nd Cycle,Married,Kind of OK,-0.9794588705075908,0.09454985998992932,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1664,1992,-1.2462804791357034,-0.9949782426383444,5.211310772037658,13,-1.6842467647034605,1.0143508642097374,1.1501815979523438,-0.5094531260632162,2.6731076680573005,True,1.5988900797302115,M,Graduation,Single,Kind of OK,-1.499822700562539,-0.9915828755645719,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1665,1946,1.2733600586440024,0.19737287510840237,-0.37945180917109644,960,-1.1718849111401335,0.7594992279228843,1.6269117107339177,0.24774198928478838,-0.11798513073772338,False,-1.807488509630071,F,Master,Together,Meh...,1.1598146530516409,-0.5333120724147895,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1666,1994,-1.912137979449745,-0.8115396091388449,-0.40812238651062854,33,-2.111214976006233,2.9257381363611366,-0.91564889076781,1.3835346623067954,3.434314795001398,True,1.7070290825670458,M,1st Cycle,Single,OK nice!,-1.6154591072414164,-0.9019987855407436,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1667,1964,-0.4500058991105128,0.38081150860790186,0.3659832016567375,604,1.646105283458165,-0.769610589798235,-1.7101990787371,-0.6356523119545504,-0.7523244031911379,True,0.6797085556171194,M,Graduation,Divorced,Kind of OK,0.11908699294174441,0.928824005132154,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1668,1987,-1.0266536109902076,-0.5363816588895957,-0.5658105618780549,117,-1.0010976266190243,-0.13248149908110202,2.26255186110935,-0.2570547542805481,-0.2448529852284063,True,1.81516808540388,F,Graduation,Married,Kind of OK,-1.2107316838653457,-0.518321905956619,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1669,1987,0.0024203619492981143,0.10565355835865262,-0.8238457579338436,482,-0.48873577305569743,-0.5147589535113819,1.1501815979523438,0.12154280339345427,0.008882723752959535,True,-0.347611971332807,F,PhD,Married,Kind of OK,-1.2107316838653457,-0.015080603432325118,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1670,1968,0.4085520118215905,0.10565355835865262,-0.40812238651062854,704,1.2191370721553925,-0.5147589535113819,-1.392379003549384,-0.5094531260632162,-0.3717208397190892,True,-0.8342374840985617,F,Graduation,Married,Meh...,-0.11218582041601037,0.08342620472136646,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1671,1970,-0.2779818101295767,-0.9032589258885947,0.15095387161024693,66,0.06632290163790681,-0.6421847716548085,0.19672137238919588,-0.004656382497879833,0.13575057824364245,True,0.6256390541987022,F,Graduation,Single,Meh...,-0.22782222709488775,-0.8352568539293659,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1672,1946,1.539572241971915,0.7476887756069008,-0.3221106544920323,1269,-1.1718849111401335,3.4354414089348433,-0.20055372159544907,-0.13085556838921394,0.5163541417156912,False,-1.266793495445899,F,2nd Cycle,Married,Take my money!!,1.1598146530516409,0.3869770754993182,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1673,1976,-0.5099999360576031,-0.35294302539009614,0.3946537789962695,223,0.9629561453737291,-0.6421847716548085,-0.597828815580094,-0.6356523119545504,-0.625456548700455,True,0.9500560627092053,F,PhD,Married,Meh...,-0.5747314471315199,-0.25135417951110706,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1674,1988,-1.6756139416007985,-0.7198202923890952,-0.3651165205013304,56,-0.8303103420979154,-0.769610589798235,0.7529065039676988,1.7621322199807978,0.26261843273432534,True,1.2204035698012912,F,Graduation,Together,OK nice!,-1.2685498872047842,-0.8307360100769017,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1675,1968,0.41378468372975585,0.10565355835865262,0.2656361809683752,492,1.5180148200673333,-0.6421847716548085,-1.6307440599401708,-0.6356523119545504,-0.625456548700455,True,1.166334068382874,M,Graduation,Married,Meh...,-0.11218582041601037,0.8257963531259984,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1676,1938,1.434373733818174,1.848320576603898,-0.7808398919245455,1981,-0.9584008054887472,0.1223701372057512,1.6269117107339177,-0.2570547542805481,0.26261843273432534,False,-1.7534190082116536,M,Graduation,Together,OK nice!,1.6223602797671506,0.13113300432236916,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1677,1964,-0.10105209123473559,-0.16950439189059663,-0.8525163352733757,340,1.5180148200673333,-0.6421847716548085,-1.392379003549384,-0.8880506837372186,-0.7523244031911379,True,0.7878475584539537,F,2nd Cycle,Divorced,Kind of OK,0.11908699294174441,0.1055545456834276,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1678,1966,-0.18048695784063468,1.0228467258561502,0.4950007996846318,947,1.2618338932856699,-0.5147589535113819,-1.233468965955526,-0.7618514978458846,-0.4985886942097721,False,0.571569552780285,F,Graduation,Married,OK nice!,0.0034505862628670192,1.9383403343448955,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1679,1982,-1.2226607795502349,-0.6281009756393454,-0.3364459431617983,56,0.7067752185920656,-0.8970364079416617,0.19672137238919588,-0.7618514978458846,-0.7523244031911379,True,2.031446091077549,M,Master,Married,Meh...,-0.9216406671681521,-0.7807687885496668,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1680,1968,-0.156721906257717,0.2890921918581521,-0.7378340259152474,595,1.304530714415947,-0.769610589798235,-1.233468965955526,-0.7618514978458846,-0.3717208397190892,True,0.6797085556171194,M,2nd Cycle,Married,Meh...,-0.11218582041601037,0.899379035303605,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1681,1975,-0.8582633219454974,-0.9949782426383444,-0.6661575825664172,19,0.6640783974617883,-0.25990731722452864,-0.91564889076781,-0.004656382497879833,-0.2448529852284063,True,1.1122645669644569,M,1st Cycle,Divorced,Kind of OK,-0.5169132437920813,-0.9760573460186097,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1682,1949,0.5740715989166821,0.8394080923566506,0.0649421395916507,1218,-0.574129415316252,1.0143508642097374,0.6734514851707698,-0.004656382497879833,-0.3717208397190892,False,-1.3208629968643162,M,Graduation,Married,Take my money!!,0.9863600430333248,0.2568838451659103,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1683,1985,-1.3421764594527061,-1.2701361928875936,0.48066551101486577,27,-0.019070740622647683,-0.769610589798235,1.2296366167492727,-0.6356523119545504,-0.4985886942097721,True,0.030874538596113225,M,Graduation,Together,Meh...,-1.0950952771864682,-0.9781987983697769,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1684,1937,0.862740665850471,0.4725308253576516,-0.42245767518039457,1078,0.06632290163790681,-0.5147589535113819,0.5145414475769118,-0.2570547542805481,-0.2448529852284063,False,-1.5912105039564022,M,Master,Married,Meh...,1.6801784831065891,-0.21364082421555136,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1685,1992,-1.2224790895534234,-0.7198202923890952,-0.8668516239431417,65,-1.8977308703548468,2.5434606819308567,0.9118165415615568,2.1407297776548004,-0.625456548700455,True,1.43668157547496,M,Graduation,Together,Kind of OK,-1.499822700562539,-0.7804713646120047,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1686,1946,0.8507491260609255,0.9311274091064003,-0.10708132444554175,1340,-1.2999753745309652,-0.25990731722452864,2.0241868047185627,0.5001403610674566,0.5163541417156912,False,-1.4830715011195679,M,Graduation,Married,Take my money!!,1.1598146530516409,0.14838359270677168,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1687,1985,-0.7989233689869277,-0.35294302539009614,-0.006734303757179493,183,-1.0010976266190243,1.7789057730702973,0.4350864287799828,0.6263395469587907,-0.2448529852284063,True,0.9500560627092053,F,2nd Cycle,Divorced,OK nice!,-1.0950952771864682,-0.39411766958892097,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1688,1985,-0.663782349358685,-1.086697559388094,5.7560517414887675,15,-0.8303103420979154,-0.6421847716548085,1.7063667295308467,-0.3832539401718822,0.7700898506970569,True,1.6529595811486286,F,Graduation,Single,Meh...,-1.0950952771864682,-0.9821247943469169,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1689,1974,0.08616128147962494,-1.178416876137844,-0.26476949981296816,34,0.8775625031131745,-0.8970364079416617,-0.28000874039237805,-0.6356523119545504,-0.625456548700455,True,0.7337780570355366,F,Master,Together,Meh...,-0.45909504045264254,-0.9340016012331871,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1690,1971,-0.3187167074146695,0.10565355835865262,-0.5228046958687568,546,-0.6168262364465292,-0.005055680937675411,0.9912715603584857,-0.2570547542805481,0.5163541417156912,False,-0.07726446424072114,M,1st Cycle,Together,OK nice!,-0.28564043043432646,0.2843658170058895,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1691,1956,0.8547826439901361,0.5642501421074013,-0.8238457579338436,893,0.9629561453737291,-0.769610589798235,-0.677283834377023,-0.5094531260632162,-0.4985886942097721,True,-0.13133396565913832,M,Graduation,Married,OK nice!,0.581632619657254,1.0775359739632102,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1692,1952,0.7060512126004084,0.2890921918581521,0.4233243563358016,893,0.45059429181040206,-0.3873331353679552,-1.0745589283616679,-0.6356523119545504,1.2775612686597888,True,-1.1586544926090647,F,Graduation,Together,OK nice!,0.8129054330150087,0.06825758390059866,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1693,1986,-1.1448974609149998,-0.8115396091388449,-0.25043421114320213,42,-1.1718849111401335,0.504647591636031,0.5939964663738408,0.878737918741459,1.2775612686597888,True,1.5988900797302115,F,Graduation,Single,Meh...,-1.152913480525907,-0.8673786391968739,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1694,1941,1.2500674010527941,1.9400398933536476,-0.13575190178507382,1978,0.5786847552012339,-0.769610589798235,0.037811334795337895,-0.5094531260632162,-0.4985886942097721,False,-1.4290019997011507,M,Graduation,Married,OK nice!,1.4489056697488345,0.8353139191311861,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1695,1959,0.7511830078083346,0.4725308253576516,-0.3507812318315644,826,0.06632290163790681,-0.5147589535113819,-0.041643684001591096,-0.5094531260632162,1.023825559678423,True,-0.617959478424893,F,1st Cycle,Married,Meh...,0.4081780096389379,0.4759068328602897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1696,1986,-1.8255081889701186,-0.8115396091388449,-0.8811869126129077,35,-0.5314325941859747,0.2497959553491778,-0.438918777986236,1.2573354764154614,0.6432219962063741,True,1.3826120740565426,M,1st Cycle,Married,Meh...,-1.152913480525907,-0.9056868423677539,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1697,1955,0.5039029221481592,-0.5363816588895957,-0.19309305646413796,395,0.8775625031131745,0.6320734097794576,-1.4718340223463129,-0.3832539401718822,-0.4985886942097721,True,-0.7260984812617273,M,Graduation,Together,Meh...,0.6394508229966926,-0.36586239551102034,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1698,1978,-0.5384525895582523,-0.16950439189059663,0.32297733564743936,304,1.4326211778067788,-0.8970364079416617,-1.0745589283616679,-0.8880506837372186,-0.7523244031911379,True,0.841917059872371,F,Graduation,Married,OK nice!,-0.6903678538103973,0.0015751370767530639,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1699,1984,-0.8574638859595277,-1.178416876137844,6.558827906995666,15,0.06632290163790681,-0.13248149908110202,0.6734514851707698,-0.5094531260632162,-0.625456548700455,True,1.3826120740565426,M,Graduation,Married,Meh...,-1.0372770738470296,-0.9865861534118485,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1700,1995,-1.6926564633016983,-0.9949782426383444,3.6487643070331597,19,-1.8550340492245694,2.161183227500577,-0.041643684001591096,1.004937104632793,2.292504104585252,False,1.0041255641276225,M,1st Cycle,Single,Kind of OK,-1.6732773105808552,-0.9783177679448417,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1701,1993,-1.609151740767226,-0.5363816588895957,0.2513008922986092,120,-1.3853690167915196,2.6708865000742836,-0.438918777986236,-0.13085556838921394,2.292504104585252,True,1.1122645669644569,M,OldSchool,Single,OK nice!,-1.5576409039019778,-0.5975556429498058,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1702,1943,1.4037408003557892,1.1145660426058999,-0.06407545843624364,1538,-1.086491268879579,1.3966283186400175,0.7529065039676988,-0.3832539401718822,1.023825559678423,False,-1.9156275124669053,M,2nd Cycle,Divorced,OK nice!,1.333269263069957,-0.4068474141208594,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703,1976,-0.0025397749636502966,-0.16950439189059663,0.19395973761954502,342,-0.1898580251437567,-0.769610589798235,-0.041643684001591096,2.2669289635461345,-0.8791922576818209,True,0.8959865612907881,M,2nd Cycle,Single,Kind of OK,-0.5747314471315199,0.15302340613430065,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1704,1944,0.7904280471195748,0.4725308253576516,-0.23609892247343608,1078,-0.6168262364465292,0.2497959553491778,1.6269117107339177,-0.5094531260632162,-0.625456548700455,False,-1.4830715011195679,F,Master,Divorced,OK nice!,1.2754510597305184,-0.08539162229564858,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1705,1937,1.6921555012940424,1.5731626263546485,-0.6231517165571191,1798,0.3225038284195703,-0.6421847716548085,0.6734514851707698,-0.7618514978458846,-0.625456548700455,False,-1.4290019997011507,M,Graduation,Married,OK nice!,1.6801784831065891,0.6639977310378095,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1706,1990,-1.710425744989843,-0.9949782426383444,4.4228698952005265,11,-1.5134594801823515,2.4160348637874303,1.2296366167492727,0.7525387328501248,-0.625456548700455,True,1.4907510768933772,M,Graduation,Single,Meh...,-1.3841862938836618,-1.0014573502949542,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1707,1955,0.4835173045059317,-0.16950439189059663,0.5093360883543978,601,-0.31794848853458846,0.2497959553491778,0.6734514851707698,0.5001403610674566,-0.8791922576818209,True,-0.6720289798433101,F,Master,Divorced,Meh...,0.6394508229966926,0.025250082514657303,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1708,1982,-0.4183918396653471,-1.178416876137844,6.286457422270111,13,-1.2145817322704107,1.6514799549268706,-0.756738853173952,1.3835346623067954,1.7850326866225203,True,1.3285425726381255,F,2nd Cycle,Single,Meh...,-0.9216406671681521,-0.9954493867541794,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1709,1969,-0.09908983926917357,-0.6281009756393454,-0.02106959242694553,152,1.9022862102398286,-0.8970364079416617,-1.8691091163309579,-0.8880506837372186,-0.8791922576818209,True,1.2204035698012912,M,PhD,Divorced,Kind of OK,-0.17000402375544907,-0.4595509358745857,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1710,1942,1.446837667599429,1.1145660426058999,-0.7808398919245455,1532,-0.4033421307951429,-0.005055680937675411,1.4680016731400598,-0.6356523119545504,-0.4985886942097721,False,-1.6993495067932365,M,Graduation,Together,OK nice!,1.3910874664093957,-0.044822997198536337,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1711,1958,0.14622799442543977,1.0228467258561502,-0.03540488109671157,1147,1.0056529665040064,-0.8970364079416617,-0.91564889076781,-0.13085556838921394,-0.4985886942097721,True,-0.8342374840985617,M,Master,Together,Take my money!!,0.46599621297837657,0.7949237483966712,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1712,1976,-1.0657532983039986,-0.9949782426383444,-0.6661575825664172,55,1.5180148200673333,-0.6421847716548085,-1.392379003549384,-0.7618514978458846,-0.8791922576818209,True,0.19308304285136477,M,Graduation,Widow,OK nice!,-0.5747314471315199,-0.8967641242378905,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1713,1961,0.2261715930224105,0.7476887756069008,-0.8381810466036096,837,0.9629561453737291,-0.769610589798235,-0.438918777986236,-0.5094531260632162,-0.7523244031911379,True,0.9500560627092053,F,Graduation,Together,Take my money!!,0.2925416029600605,1.9400653931833356,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1714,1967,-0.48663460246767026,-1.086697559388094,0.5236713770241639,64,1.5180148200673333,-0.769610589798235,-1.4718340223463129,-0.6356523119545504,-0.7523244031911379,True,0.24715254426978195,F,Graduation,Married,Kind of OK,-0.05436761707657168,-0.8683303957973928,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1715,1973,-1.0496555645865178,-1.178416876137844,0.2226303149590771,55,0.10901972276818407,-0.6421847716548085,0.5145414475769118,-0.13085556838921394,-0.3717208397190892,True,-0.13133396565913832,M,Graduation,Single,Meh...,-0.40127683711320383,-0.91639410412359,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1716,1973,0.5376972615550605,0.19737287510840237,-0.8095104692640775,597,1.1764402510251153,-0.769610589798235,-0.756738853173952,-0.7618514978458846,-0.7523244031911379,True,0.19308304285136477,F,PhD,Together,OK nice!,-0.40127683711320383,0.5863105985204657,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1717,1994,-1.279566086551533,-0.9949782426383444,-0.5514752732082889,50,-1.6415499435731833,3.4354414089348433,-0.438918777986236,1.004937104632793,1.1506934141691059,False,0.6256390541987022,M,1st Cycle,Married,OK nice!,-1.6154591072414164,-0.8866517103573788,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1718,1971,-0.3597423086946604,-0.9949782426383444,-0.25043421114320213,147,-0.6168262364465292,1.524054136783444,-0.677283834377023,2.2669289635461345,-0.8791922576818209,False,-0.40168147275122423,M,2nd Cycle,Married,OK nice!,-0.28564043043432646,-0.7412114048406059,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1719,1947,1.0099095632676216,1.3897239928551492,-0.22176363380367003,1594,-0.48873577305569743,-0.25990731722452864,-0.20055372159544907,0.5001403610674566,1.5312969776411545,False,-1.537141002537985,M,2nd Cycle,Widow,Take my money!!,1.1019964497122023,0.2802018818786198,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1720,1975,-0.4057825538866431,0.013934241608902864,-0.580145850547821,433,0.5359879340709566,-0.005055680937675411,-0.5183737967831651,-0.004656382497879833,-0.7523244031911379,True,0.19308304285136477,F,Graduation,Married,Kind of OK,-0.5169132437920813,0.13755736137587085,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1721,1987,-0.985955051704477,-1.178416876137844,5.440675390753915,20,-0.744916699837361,0.8869250460663108,0.6734514851707698,-0.004656382497879833,0.26261843273432534,True,0.6256390541987022,M,2nd Cycle,Divorced,Meh...,-1.2107316838653457,-0.983017066159903,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1722,1966,0.17115586198794974,0.19737287510840237,0.46633022234509974,594,0.9202593242434518,-0.6421847716548085,-0.677283834377023,-0.5094531260632162,-0.625456548700455,True,-0.4557509741696414,M,Graduation,Together,Meh...,0.0034505862628670192,0.15409413230988428,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
